,zipcode,address,price,size
926,90056,"5618 W 63rd St, Los Angeles, CA 90056",1450000,3105
927,90056,"5916 Flores Ave, Los Angeles, CA 90056",949000,1459
928,90056,"5202 S Chariton Ave, Los Angeles, CA 90056",1899999,3415
929,90056,"5104 W 58th Pl, Los Angeles, CA 90056",999688,1868
930,90056,"5020 W Slauson Ave, Los Angeles, CA 90056",1800000,5200
931,90056,"4938 Shenandoah Ave, Los Angeles, CA 90056",1775000,3342
935,90056,"6311 La Tijera Blvd, Los Angeles, CA 90056",1499000,2802
936,90056,"5234 S Chariton Ave, Los Angeles, CA 90056",1775000,3357
937,90056,"5437 W Slauson Ave, Los Angeles, CA 90056",2300000,7218
938,90056,"4930 W 63rd St, Los Angeles, CA 90056",1188000,2200
940,90056,"5311 W 64th St, Los Angeles, CA 90056",1299997,2110
941,90056,"6706 Shenandoah Ave, Los Angeles, CA 90056",1575000,2650
948,90056,"6536 Springpark Ave, Los Angeles, CA 90056",1100000,3269
950,90058,"4301 Long Beach Ave, Los Angeles, CA 90058",255000,748
951,90057,"210 S La Fayette Park Pl APT 305, Los Angeles, CA 90057",329900,472
952,90057,"421 S La Fayette Park Pl APT 411, Los Angeles, CA 90057",379000,715
953,90057,"440 S Occidental Blvd APT 204, Los Angeles, CA 90057",719000,1490
954,90057,"421 S La Fayette Park Pl APT 419, Los Angeles, CA 90057",399000,715
955,90057,"400 S La Fayette Park Pl APT 315, Los Angeles, CA 90057",449000,1228
956,90057,"226 S La Fayette Park Pl APT A, Los Angeles, CA 90057",719000,1668
957,90057,"311 S Burlington Ave, Los Angeles, CA 90057",1500000,5388
958,90057,"821 S Grand View St, Los Angeles, CA 90057",5500000,48200
960,90057,"215 S Benton Way, Los Angeles, CA 90057",928000,1484
961,90057,"220 S Bonnie Brae St, Los Angeles, CA 90057",1525000,6353
962,90057,"227 S Carondelet St, Los Angeles, CA 90057",4400000,8750
963,90057,"742 S Westlake Ave, Los Angeles, CA",15500000,29600
964,90057,"250 S Vendome St, Los Angeles, CA 90057",1175000,2140
965,90057,"421 S La Fayette Park Pl APT 217, Los Angeles, CA 90057",420000,800
966,90057,"435 S La Fayette Park Pl UNIT 110, Los Angeles, CA 90057",599000,1428
968,90057,"300 S Reno St APT 305, Los Angeles, CA 90057",599000,1433
969,90057,"186 S Mountain View Ave, Los Angeles, CA 90057",1665000,5840
970,90057,"228 S Park View St, Los Angeles, CA 90057",994999,2041
971,90057,"400 S La Fayette Park Pl APT 306, Los Angeles, CA 90057",420000,897
972,90059,"2435 E 115th Pl, Los Angeles, CA 90059",349900,1060
973,90059,"2436 E 115th Pl, Los Angeles, CA 90059",299900,693
974,90059,"2447 E 115th St, Los Angeles, CA 90059",420000,1299
975,90059,"644 E 115th St, Los Angeles, CA 90059",409000,860
976,90059,"855 E Imperial Hwy, Los Angeles, CA 90059",583999,1928
977,90059,"10920 Compton Ave, Los Angeles, CA",425000,1026
978,90059,"1119 E 126th St, Los Angeles, CA 90059",439950,868
979,90059,"718 E 121st Pl, Los Angeles, CA 90059",529800,1364
980,90059,"11125 Belhaven St, Los Angeles, CA 90059",438000,1300
981,90059,"667 E 119th St, Los Angeles, CA 90059",387000,914
982,90059,"10908 Mona Blvd, Los Angeles, CA 90059",449000,1054
983,90059,"11209 Alvaro St, Los Angeles, CA 90059",380000,830
984,90059,"10807 Compton Ave, Los Angeles, CA 90059",570000,2122
985,90059,"626 E 138th St, Los Angeles, CA 90059",598900,1680
986,90059,"11707 Compton Ave, Los Angeles, CA 90059",359900,744
987,90059,"2105 N Keene Ave, Los Angeles, CA 90059",427312,1394
988,90059,"2104 2106 2108 East 113th St, Los Angeles, CA 90059",552954,2551
989,90059,"1533 E 124th St, Los Angeles, CA 90059",439999,820
990,90059,"10921 Grape St, Los Angeles, CA 90059",349900,589
991,90059,"2127 & 2125 E 110th St, Los Angeles, CA 90059",599000,1630
994,90059,"1728 E 123rd St, Los Angeles, CA 90059",449900,955
997,90059,"10727 Gorman Ave, Los Angeles, CA 90059",538000,1405
999,90059,"1922 E 120th St, Los Angeles, CA 90059",3300000,13536
1001,90059,"2461 Santa Ana N, Los Angeles, CA",549000,2312
1002,90059,"2463 Santa Ana N, Los Angeles, CA",549000,2312
1003,90059,"2465 Santa Ana N, Los Angeles, CA",549000,2312
1004,90059,"680 E 116th St, Los Angeles, CA 90059",600000,890
1005,90059,"626 E 137th St, Los Angeles, CA 90059",475000,1334
1006,90059,"10982 Grape St, Los Angeles, CA 90059",499000,2007
1007,90059,"12312 Slater Ave, Los Angeles, CA 90059",395000,858
1010,90059,"2333 E 117th St, Los Angeles, CA 90059",197000,3489
1012,90062,"1810 W 39th St, Los Angeles, CA 90062",469000,1064
1013,90062,"1821 W 42nd Pl, Los Angeles, CA 90062",759000,1502
1014,90062,"5503 S Manhattan Pl, Los Angeles, CA 90062",587000,1868
1015,90062,"5158 S Gramercy Pl, Los Angeles, CA 90062",545000,1536
1016,90062,"4929 S Wilton Pl, Los Angeles, CA 90062",499000,985
1017,90062,"3906 Denker Ave, Los Angeles, CA 90062",575000,1500
1018,90062,"1611 W 51st St, Los Angeles, CA 90062",590000,1658
1019,90062,"5752 S Van Ness Ave, Los Angeles, CA 90062",475000,504
1020,90062,"1627 Leighton Ave, Los Angeles, CA 90062",535000,1176
1021,90062,"1453 W 47th St, Los Angeles, CA 90062",680000,2031
1022,90062,"1844 W 38th Pl, Los Angeles, CA 90062",779000,1498
1023,90062,"1739 W 53rd St, Los Angeles, CA 90062",550000,5324
1024,90062,"2011 W 42nd Pl, Los Angeles, CA 90062",739999,1303
1025,90062,"2010 W 43rd Pl, Los Angeles, CA 90062",840000,1807
1026,90062,"1471 W Vernon Ave, Los Angeles, CA 90062",829000,3911
1028,90062,"4502 S Van Ness Ave, Los Angeles, CA 90062",725000,1584
1030,90062,"1530 W 52nd St, Los Angeles, CA 90062",670000,1616
1031,90062,"4268 Dalton Ave, Los Angeles, CA 90062",998900,3760
1032,90062,"2024 W Martin Luther King Jr Blvd, Los Angeles, CA 90062",639000,1520
1035,90062,"1416 W 48th St, Los Angeles, CA 90062",719000,2189
1036,90062,"3882 La Salle Ave, Los Angeles, CA 90062",599900,1990
1039,90062,"5420 S Wilton Pl, Los Angeles, CA 90062",690000,1312
1040,90062,"1568 W 45th St, Los Angeles, CA 90062",739000,1894
1041,90062,"1419 Roland Curtis Pl, Los Angeles, CA 90062",650000,1320
1042,90062,"3804 S Saint Andrews Pl, Los Angeles, CA 90062",148000,1189
1043,90062,"1842 W 46th St, Los Angeles, CA 90062",739000,1606
1044,90062,"1411 W 38th St, Los Angeles, CA 90062",945000,2468
1045,90062,"1808 W 46th St, Los Angeles, CA 90062",719000,1520
1046,90062,"1848 Middleton Pl, Los Angeles, CA 90062",715000,2189
1047,90062,"1735 Leighton Ave, Los Angeles, CA 90062",699900,1912
1049,90062,"5314 Cimarron St, Los Angeles, CA 90062",575000,1636
1050,90062,"1703 W 58th St, Los Angeles, CA 90062",501591,1149
1051,90062,"1837 W 48th St, Los Angeles, CA 90062",569000,1599
1052,90061,"326 E 124th St, Los Angeles, CA 90061",419900,979
1053,90061,"11815 Avalon Blvd, Los Angeles, CA 90061",750000,7766
1054,90061,"425 Markton St, Los Angeles, CA 90061",441283,1120
1055,90061,"10970 Avalon Blvd, Los Angeles, CA",485000,1790
1056,90061,"13111 Avalon Blvd, Los Angeles, CA 90061",271071,1300
1057,90061,"155 W 109th St, Los Angeles, CA 90061",618988,1734
1058,90061,"411 W 122nd St, Los Angeles, CA 90061",925000,2499
1061,90061,"12608 S Broadway, Los Angeles, CA 90061",455000,1770
1062,90061,"136 E 118th Pl, Los Angeles, CA 90061",499000,1564
1064,90061,"441 E 130th St, Los Angeles, CA 90061",451919,1366
1065,90061,"246 E 111th St, Los Angeles, CA 90061",469999,1036
1067,90061,"11000 S Broadway, Los Angeles, CA 90061",1198000,3437
1071,90061,"401 E 111th Pl, Los Angeles, CA 90061",597777,1591
1075,90061,"156 E 111th Pl # 2, Los Angeles, CA 90061",618000,1580
1080,90061,"10705 S Figueroa St, Los Angeles, CA 90061",3250000,10400
1087,90061,"12221 Athens Way, Los Angeles, CA 90061",550000,1980
1089,90061,"11715 11715 1/2 S. Main St, Los Angeles, CA 90061",407916,1686
1092,90064,"2232 Parnell Ave, Los Angeles, CA 90064",1799000,1900
1093,90064,"11735 Tennessee Ave, Los Angeles, CA 90064",1490000,1064
1094,90064,"2255 Fox Hills Dr APT 300, Los Angeles, CA 90064",1150000,1531
1095,90064,"3012 Haddington Dr, Los Angeles, CA 90064",1695000,1590
1096,90064,"2735 Malcolm Ave, Los Angeles, CA 90064",1699000,1460
1097,90064,"2481 Patricia Ave, Los Angeles, CA 90064",2395000,2113
1098,90064,"2522 S Bundy Dr, Los Angeles, CA 90064",1648800,1770
1099,90064,"2812 Anchor Ave, Los Angeles, CA 90064",2200000,2458
1100,90064,"10392 Ilona Ave, Los Angeles, CA 90064",3695000,3014
1101,90064,"10584 Putney Rd, Los Angeles, CA 90064",2199000,1278
1102,90064,"10290 Cheviot Dr, Los Angeles, CA 90064",2800000,2767
1103,90064,"10537 Blythe Ave, Los Angeles, CA 90064",3698000,4400
1104,90064,"3207 Earlmar Dr, Los Angeles, CA 90064",3995000,4000
1105,90064,"2741 Glendon Ave, Los Angeles, CA 90064",2219000,1988
1106,90064,"10393 Almayo Ave, Rancho Park, CA 90064",2750000,4012
1107,90064,"2262 S Carmelina Ave, Los Angeles, CA 90064",2200000,4115
1108,90064,"2788 Monte Mar Ter, Los Angeles, CA 90064",8995000,7900
1109,90064,"10289 Bannockburn Dr, Los Angeles, CA 90064",2599000,3225
1110,90064,"2471 Sawtelle Blvd APT 102, Los Angeles, CA 90064",895000,1341
1111,90064,"11831 Tennessee Ave, Los Angeles, CA 90064",1650000,1938
1112,90064,"2319 Wellesley Ave, Los Angeles, CA 90064",1975000,2163
1113,90064,"2314 Prosser Ave, Los Angeles, CA 90064",2449000,2860
1114,90064,"2472 S Bundy Dr, Los Angeles, CA 90064",999950,1017
1115,90064,"2438 Butler Ave, Los Angeles, CA 90064",1025000,998
1116,90064,"10365 Almayo Ave APT 6, Los Angeles, CA 90064",746500,1076
1118,90064,"10655 Blythe Ave, Los Angeles, CA 90064",2788000,2831
1120,90064,"2721 Club Dr, Los Angeles, CA 90064",4200000,4986
1121,90064,"10312 Almayo Ave APT 5, Los Angeles, CA 90064",665426,954
1122,90064,"3329 Club Dr, Los Angeles, CA 90064",3295000,2934
1123,90064,"2337 Veteran Ave, Los Angeles, CA 90064",2290000,2799
1124,90064,"10370 Northvale Rd, Los Angeles, CA 90064",1920000,2600
1126,90064,"2810 Butler Ave, Los Angeles, CA 90064",1825000,2450
1127,90064,"10826 Ashby Ave, Los Angeles, CA 90064",1695000,2689
1128,90064,"10269 Cheviot Dr, Los Angeles, CA 90064",3599000,4432
1129,90064,"2568 Military Ave, Los Angeles, CA 90064",1535640,1758
1130,90064,"2711 Motor Ave, Los Angeles, CA 90064",2995000,4062
1131,90063,"136 N Gage Ave # 2, Los Angeles, CA",1099000,4130
1132,90063,"3831 Hammel St, Los Angeles, CA 90063",399000,880
1133,90063,"1053 De Garmo Dr, Los Angeles, CA 90063",709000,2564
1134,90063,"3449 E 3rd St, Los Angeles, CA 90063",449900,720
1135,90063,"4227 Eugene St, Los Angeles, CA 90063",499000,1426
1136,90063,"4160 Woolwine Dr, Los Angeles, CA 90063",129000,3105
1137,90063,"3511 E Cesar E Chavez Ave, Los Angeles, CA 90063",669900,1204
1138,90063,"3307 E 4th St, Los Angeles, CA 90063",569000,1982
1139,90063,"3269 Blanchard St, Los Angeles, CA 90063",369587,600
1140,90063,"3112 E 1st St, Los Angeles, CA 90063",460000,1280
1141,90063,"3641 Lanfranco St, Los Angeles, CA 90063",710000,3179
1142,90063,"1221 N Hicks Ave, Los Angeles, CA 90063",250000,6141
1143,90063,"3306 Gleason Ave, Los Angeles, CA 90063",450000,1102
1144,90063,"1511 N Eastern Ave, Los Angeles, CA 90063",815000,2870
1145,90063,"3920 E 2nd St, Los Angeles, CA 90063",569000,1200
1147,90063,"1239 Stone St, Los Angeles, CA 90063",885000,1659
1148,90063,"1225 Stringer Ave, Los Angeles, CA 90063",625000,1912
1150,90063,"134 N Indiana St, Los Angeles, CA 90063",625000,1504
1151,90063,"203 N Rowan Ave, Los Angeles, CA 90063",750000,2412
1152,90063,"3200 Marengo St, Los Angeles, CA 90063",149999,10506
1154,90063,"1337 Lotta Dr, Los Angeles, CA 90063",699000,1446
1158,90063,"4111 Hammel St, Los Angeles, CA 90063",580000,900
1159,90063,"3629 Pomeroy St, Los Angeles, CA 90063",830000,2254
1162,90063,"3151 Folsom St, Los Angeles, CA 90063",489000,823
1163,90063,"3271 City Terrace Dr, Los Angeles, CA 90063",629000,2900
1165,90063,"3976 Ramboz Dr, Los Angeles, CA 90063",130000,5061
1166,90063,"3982 Ramboz Dr, Los Angeles, CA 90063",130000,5244
1167,90063,"1186 N Bonnie Beach Pl, Los Angeles, CA 90063",110000,6372
1168,90063,"327 N Carmelita Ave, Los Angeles, CA 90063",598000,1210
1169,90063,"812 Record Ave, Los Angeles, CA 90063",350000,400
1171,90066,"3613 Redwood Ave, Los Angeles, CA 90066",3245000,3281
1172,90066,"11724 Culver Blvd # 2, Los Angeles, CA",1315000,2038
1173,90066,"3436 S Centinela Ave, Los Angeles, CA 90066",1450000,1613
1174,90066,"12567 Indianapolis St, Los Angeles, CA 90066",2899500,3225
1175,90066,"4450 Kensington Rd APT 4, Los Angeles, CA 90066",790000,1157
1176,90066,"3235 Maplewood Ave, Los Angeles, CA 90066",3495000,4471
1177,90066,"12016 Washington Pl APT 102, Los Angeles, CA 90066",798000,1124
1178,90066,"11724 Culver Blvd # 11, Los Angeles, CA 90066",1325000,2072
1179,90066,"13051 Venice Blvd, Los Angeles, CA 90066",1495000,2368
1180,90066,"11920 Windward Ave, Los Angeles, CA 90066",3699500,4042
1181,90066,"3522 Greenwood Ave, Los Angeles, CA 90066",1599000,1696
1182,90066,"11924 Avon Way, Los Angeles, CA 90066",2730000,5676
1183,90066,"11937 Avon Way, Los Angeles, CA 90066",5000000,10154
1184,90066,"3947 Bledsoe Ave, Los Angeles, CA 90066",1269000,1449
1185,90066,"12463 Walsh Ave, Los Angeles, CA 90066",1895000,2344
1186,90066,"11260 Regent St, Los Angeles, CA 90066",1195000,1771
1187,90066,"3981 Moore St APT 301, Los Angeles, CA 90066",999995,1244
1188,90066,"12454 Rubens Ave, Los Angeles, CA 90066",1550000,2100
1189,90066,"3271 Sawtelle Blvd APT 202, Los Angeles, CA 90066",520000,651
1190,90066,"3988 Beethoven St APT 3, Los Angeles, CA 90066",560000,703
1191,90066,"4221 Beethoven St, Los Angeles, CA 90066",775000,1062
1192,90066,"12600 Rosy Cir, Los Angeles, CA 90066",1899000,2096
1193,90066,"11801 Avon Way APT 5, Los Angeles, CA 90066",885000,1500
1196,90066,"4193 Mcconnell Blvd, Los Angeles, CA 90066",2799000,3024
1197,90066,"12856 Bonaparte Ave, Los Angeles, CA 90066",1888000,2051
1198,90066,"11420 Venice Blvd, Los Angeles, CA 90066",749000,1116
1199,90066,"3960 Inglewood Blvd, Los Angeles, CA 90066",3636000,8029
1200,90066,"3475 Moore St, Los Angeles, CA 90066",2900000,3247
1201,90066,"12240 Pacific Ave, Los Angeles, CA 90066",6899000,6532
1202,90066,"11440 Victoria Ave, Los Angeles, CA 90066",3200000,3245
1203,90066,"11963 Victoria Ave, Los Angeles, CA 90066",2065000,2779
1204,90066,"3629 Grand View Blvd, Los Angeles, CA 90066",4500000,4100
1205,90066,"3981 Moore St APT 101, Los Angeles, CA 90066",949995,1244
1206,90066,"12607 Woodbine St, Los Angeles, CA 90066",2149000,2416
1208,90066,"3756 Sawtelle Blvd, Los Angeles, CA 90066",839938,760
1209,90066,"12910 Walsh Ave APT 5, Los Angeles, CA 90066",600000,705
1211,90065,"1322 El Paso Dr, Los Angeles, CA 90065",1350000,1966
1212,90065,"1408 Cliff Dr, Los Angeles, CA 90065",103333,6838
1213,90065,"2872 Delevan Dr, Los Angeles, CA 90065",790000,1210
1214,90065,"1101 1103 Cypress Ave, Los Angeles, CA 90065",499000,785
1215,90065,"2926 Future St, Los Angeles, CA 90065",499000,6246
1216,90065,"3602 Roseview Ave, Los Angeles, CA 90065",665000,887
1217,90065,"1319 Cliff Dr, Los Angeles, CA 90065",99000,8298
1218,90065,"1325 Cliff Dr, Los Angeles, CA 90065",99000,9417
1220,90065,"3118 Isabel Dr, Los Angeles, CA 90065",799000,1687
1221,90065,"3040 W Avenue 35, Los Angeles, CA 90065",680000,1161
1223,90065,"1520 Cliff Dr, Los Angeles, CA 90065",155000,6141
1224,90065,"1527 Cliff Dr, Los Angeles, CA 90065",135000,7361
1225,90065,"3728 Brilliant Pl, Los Angeles, CA 90065",1399000,2283
1226,90065,"3323 Isabel Dr, Los Angeles, CA 90065",990990,1808
1227,90065,"3931 Rome Ct, Los Angeles, CA 90065",1098000,1412
1228,90065,"3336 St, Los Angeles, CA 90065",1345000,4858
1229,90065,"603 Museum Dr, Los Angeles, CA 90065",699000,1204
1230,90065,"2210 Moss Ave, Los Angeles, CA 90065",65000,6525
1231,90065,"317 W Avenue 37, Los Angeles, CA 90065",839000,1353
1232,90065,"3032 Future Pl, Los Angeles, CA 90065",1100000,2142
1233,90065,"4421 Verdugo Rd, Los Angeles, CA 90065",1395000,2295
1234,90065,"4555 N Figueroa St, Los Angeles, CA 90065",3450000,7997
1236,90065,"3654 Mimosa Dr, Los Angeles, CA 90065",260000,5924
1237,90065,"2266 Moss Ave, Los Angeles, CA 90065",1300000,2238
1239,90065,"627 Dimmick Dr, Los Angeles, CA 90065",855000,1254
1240,90065,"3634 Kinney St, Los Angeles, CA 90065",995000,2065
1241,90065,"1004 Oban Dr, Los Angeles, CA 90065",1449000,1773
1242,90065,"448 Beech St, Los Angeles, CA 90065",345000,6751
1244,90065,"1342 El Paso Dr, Los Angeles, CA 90065",839000,1120
1245,90065,"3648 Kinney St, Los Angeles, CA 90065",99000,5819
1246,90065,"4125 W Avenue 40, Los Angeles, CA 90065",927777,1466
1247,90065,"481 W Avenue 44, Los Angeles, CA 90065",899000,1195
1248,90065,"418 Wren Dr, Los Angeles, CA 90065",1449000,2045
1249,90065,"3228 Granada St, Glassell Park, CA 90065",883000,2096
1250,90065,"4557 Bend Dr, Los Angeles, CA 90065",190000,6969
1251,90068,"2413 San Marco Dr, Los Angeles, CA 90068",190000,8080
1252,90068,"6929 Treasure Trl, Los Angeles, CA 90068",1099000,1907
1253,90068,"6401 Bryn Mawr Dr, Los Angeles, CA 90068",1999000,4000
1254,90068,"7136 Hockey Trl, Los Angeles, CA 90068",1499000,1664
1255,90068,"7317 Caverna Dr, Los Angeles, CA 90068",2425000,3617
1256,90068,"2625 Hargrave Dr, Los Angeles, CA 90068",2300000,3946
1257,90068,"3250 Hillock Dr, Los Angeles, CA 90068",1150000,1397
1259,90068,"6744 Hillpark Dr APT 308, Los Angeles, CA 90068",619000,1122
1260,90068,"6295 Ivarene Ave, Los Angeles, CA 90068",1099000,1622
1261,90068,"5761 Valley Oak Dr, Los Angeles, CA 90068",3500000,3560
1262,90068,"6696 Lakeridge Rd, Los Angeles, CA 90068",2999000,3000
1263,90068,"7067 La Presa Dr, Los Angeles, CA 90068",2500000,2774
1264,90068,"3564 Multiview Dr, Los Angeles, CA 90068",2199000,2403
1265,90068,"2700 Cahuenga Blvd E APT 4001, Los Angeles, CA 90068",599900,1033
1266,90068,"7332 Pacific View Dr, Los Angeles, CA 90068",1395000,1400
1267,90068,"7350 Pacific View Dr, Los Angeles, CA 90068",1995000,2200
1268,90068,"2216 E Live Oak Dr, Los Angeles, CA 90068",3695000,4130
1269,90068,"6749 Gill Way, Los Angeles, CA 90068",1199000,1859
1270,90068,"5749 Valley Oak Dr, Los Angeles, CA 90068",2185000,2093
1271,90068,"6107 Dorcas Pl, Los Angeles, CA 90068",499000,8250
1272,90068,"3480 Troy Dr, Los Angeles, CA 90068",1625000,1850
1273,90068,"3392 Bennett Dr, Los Angeles, CA 90068",915000,1224
1274,90068,"3170 Cadet Ct, Los Angeles, CA 90068",675000,1010
1275,90068,"6235 Primrose Ave, Los Angeles, CA 90068",3195000,3107
1276,90068,"3391 Ledgewood Dr, Los Angeles, CA 90068",2595000,2490
1277,90068,"3149 La Suvida Dr, Los Angeles, CA 90068",1599000,2000
1279,90068,"6841 Camrose Dr, Los Angeles, CA 90068",914048,1218
1280,90068,"6716 Hillpark Dr APT 308, Los Angeles, CA 90068",649000,1158
1282,90068,"2547 Canyon Oak Dr, Los Angeles, CA 90068",2295000,2138
1283,90068,"6040 Graciosa Dr, Los Angeles, CA 90068",2000000,3502
1286,90068,"3032 Valevista Trl, Los Angeles, CA 90068",649500,760
1287,90068,"6825 Mulholland Dr, Los Angeles, CA 90068",849000,6969
1288,90068,"6450 Rodgerton Dr, Los Angeles, CA 90068",2650000,4846
1290,90068,"3496 Troy Dr, Los Angeles, CA 90068",399000,4360
1291,90067,"10124 Empyrean Way APT 201, Los Angeles, CA 90067",2295000,2270
1292,90067,"2025 Avenue Of The Stars # 204, Los Angeles, CA 90067",2850000,1330
1293,90067,"2191 Century Hl, Los Angeles, CA 90067",1399000,2090
1294,90067,"211 Elm # 27A, Los Angeles, CA 90067",10300000,3954
1295,90067,"2222 Avenue Of The Stars UNIT 1402, Los Angeles, CA 90067",1195000,1339
1296,90067,"2160 Century Park E APT 312, Los Angeles, CA 90067",906705,1372
1297,90067,"1 W Century Dr UNIT 29D, Los Angeles, CA 90067",3649000,2250
1298,90067,"10100 Empyrean Way APT 301, Los Angeles, CA 90067",2760000,2649
1299,90067,"2221 Century Hl # 169, Los Angeles, CA 90067",1425000,2372
1300,90067,"2222 Avenue Of The Stars UNIT 804, Los Angeles, CA 90067",1849000,1634
1301,90067,"1 W Century Dr # GUEST, Los Angeles, CA 90067",1000000,607
1302,90067,"1 W Century Dr UNIT 8B, Los Angeles, CA 90067",4795000,3440
1303,90067,"1 W Century Dr UNIT 34C, Los Angeles, CA 90067",4850000,2730
1304,90067,"2160 Century Park E APT 1910, Los Angeles, CA 90067",688000,805
1305,90067,"2178 Century Woods Way # 40, Los Angeles, CA 90067",1945000,2855
1306,90067,"1 W Century Dr UNIT 28A, Los Angeles, CA 90067",10700000,4450
1307,90067,"2248 Century Hl, Los Angeles, CA 90067",1368000,2372
1308,90067,"2160 Century Park E APT 902, Los Angeles, CA 90067",1088000,1070
1309,90067,"2160 Century Park E APT 1601N, Los Angeles, CA 90067",649000,832
1310,90067,"2346 Century Hl, Los Angeles, CA 90067",1375000,2357
1311,90067,"2160 Century Park E APT 311, Los Angeles, CA 90067",748800,1097
1312,90067,"2278 Century Hl, Los Angeles, CA 90067",5995000,6555
1313,90067,"2222 Avenue Of The Stars UNIT 805, Los Angeles, CA 90067",1500000,1639
1314,90067,"2112 Century Park Ln UNIT 213, Los Angeles, CA 90067",1049000,1330
1316,90067,"211 Elm # 6B, Los Angeles, CA 90067",3275000,1806
1317,90067,"2220 Avenue Of The Stars UNIT 705, Los Angeles, CA 90067",1300000,1639
1318,90067,"2025 Avenue Of The Stars # 1604, Los Angeles, CA 90067",4500000,1756
1319,90067,"2131 Century Park Ln APT 417, Los Angeles, CA 90067",1099000,1390
1320,90067,"211 Elm # 10C, Los Angeles, CA 90067",1850000,972
1321,90067,"2351 Century Hl, Los Angeles, CA 90067",1695000,2192
1322,90067,"2222 Avenue Of The Stars UNIT 2706, Los Angeles, CA 90067",2095000,1334
1323,90067,"1 W Century Dr PH 40, Los Angeles, CA 90067",35000000,9290
1324,90067,"10126 Empyrean Way APT 203, Los Angeles, CA 90067",2895000,2777
1325,90067,"2180 Century Hl, Los Angeles, CA 90067",1220000,2357
1326,90067,"211 Elm # 30C, Los Angeles, CA 90067",6250000,2521
1327,90067,"211 Elm # 13E, Los Angeles, CA 90067",3400000,1723
1328,90067,"211 Elm # 18A, Los Angeles, CA 90067",7450000,3320
1329,90067,"1 W Century Dr UNIT 26D, Los Angeles, CA 90067",4250000,2520
1331,90069,"8630 Fennell Pl, Los Angeles, CA 90069",3699000,3000
1332,90069,"927 N Kings Rd APT 303, West Hollywood, CA 90069",650000,930
1333,90069,"1010 Hammond St APT 303, West Hollywood, CA 90069",699000,1291
1334,90069,"930 N Doheny Dr APT 317, West Hollywood, CA 90069",949000,1188
1335,90069,"1240 Hilldale Ave, Los Angeles, CA 90069",3195000,3000
1336,90069,"1221 Hilldale Ave, Los Angeles, CA 90069",3995000,3200
1337,90069,"1211 Hilldale Ave, Los Angeles, CA 90069",6195000,2200
1338,90069,"1645 Mountcrest Ave, Los Angeles, CA 90069",279000,5118
1339,90069,"8530 Holloway Dr APT 102, West Hollywood, CA 90069",575000,768
1340,90069,"1225 N Olive Dr, West Hollywood, CA 90069",3295000,2466
1341,90069,"1112 N Olive Dr APT 3, West Hollywood, CA 90069",499000,768
1342,90069,"9393 Sierra Mar Dr, Los Angeles, CA 90069",6595000,3000
1343,90069,"1312 Larrabee St, Los Angeles, CA 90069",2195000,4622
1344,90069,"1314 Londonderry Pl, Los Angeles, CA 90069",1499000,1821
1345,90069,"818 N Doheny Dr APT 205, West Hollywood, CA 90069",1325000,1558
1346,90069,"1523 1/2 N Doheny Dr, Los Angeles, CA 90069",3495000,10445
1347,90069,"8535 W West Knoll Dr APT 117, West Hollywood, CA 90069",599900,832
1348,90069,"1602 Viewmont Dr, Los Angeles, CA 90069",4999000,5878
1349,90069,"1601 Sunset Plaza Dr, Los Angeles, CA 90069",2490000,2231
1350,90069,"8787 Shoreham Dr APT 410, West Hollywood, CA 90069",899000,833
1351,90069,"1124 N Kings Rd APT 102, West Hollywood, CA 90069",1250000,1800
1352,90069,"972 Larrabee St APT 117, West Hollywood, CA 90069",479000,600
1353,90069,"1489 Stebbins Ter, Los Angeles, CA 90069",6900000,3564
1354,90069,"1905 Sunset Plaza Dr, Los Angeles, CA 90069",2595000,2400
1355,90069,"1854 N Crescent Heights Blvd, Los Angeles, CA 90069",7999000,2920
1356,90069,"1100 Alta Loma Rd APT 1604, West Hollywood, CA 90069",3598000,2252
1357,90069,"1561 Blue Jay Way, Los Angeles, CA 90069",18895000,2364
1358,90069,"8961 Saint Ives Dr, Los Angeles, CA 90069",2495000,3638
1359,90069,"1203 N Sweetzer Ave APT 304, West Hollywood, CA 90069",595000,893
1360,90069,"8836 Hollywood Blvd, Los Angeles, CA 90069",2300000,2326
1361,90069,"943 Hancock Ave, West Hollywood, CA 90069",4400000,4555
1362,90069,"935 Hancock Ave, West Hollywood, CA 90069",2300000,2592
1363,90069,"9255 Doheny Rd PH 1, West Hollywood, CA 90069",33500000,7000
1364,90069,"828 Westbourne Dr, West Hollywood, CA 90069",1775000,1820
1365,90069,"855 N Croft Ave APT 105, Los Angeles, CA 90069",1450000,1470
1366,90069,"9019 Elevado St, West Hollywood, CA 90069",5250000,4343
1367,90069,"938 Palm Ave # 205, West Hollywood, CA 90069",719999,1233
1368,90069,"1010 Palm Ave APT 102, West Hollywood, CA 90069",765000,1034
1369,90069,"8530 Holloway Dr APT 202, West Hollywood, CA 90069",575000,768
1370,90069,"9040 W Sunset Blvd UNIT 902, West Hollywood, CA 90069",5150000,1856
1371,90077,"1434 Roscomare Rd, Los Angeles, CA 90077",2199000,2577
1372,90077,"1740 Bel Air Rd, Los Angeles, CA 90077",22900000,11246
1373,90077,"10825 Vicenza Way, Los Angeles, CA",6495000,5312
1374,90077,"1431 N Beverly Glen Blvd, Los Angeles, CA 90077",700000,712
1375,90077,"1557 N Beverly Glen Blvd, Los Angeles, CA 90077",1299000,1518
