,zipcode,address,price,size
999,90606,"5938 Morrill Ave, Whittier, CA 90606",492879,1342
1000,90606,"10802 El Rey Dr, Whittier, CA 90606",459000,1060
1002,90606,"11426 Allerton St, Whittier, CA 90606",639999,1764
1004,90606,"7718 Clive Ave, Whittier, CA 90606",728000,1386
1005,90606,"11825 Washington Blvd SPC 20, Whittier, CA 90606",65000,864
1010,90606,"8364 Sanger Ave, Whittier, CA 90606",516901,1269
1011,90606,"10550 Dunlap Crossing Rd SPC 118, Whittier, CA 90606",99000,1100
1012,90606,"7834 Danby Ave, Whittier, CA 90606",598000,2075
1013,90606,"5805 Esperanza Ave, Whittier, CA 90606",539888,1482
1016,90606,"7945 Appledale Ave, Whittier, CA 90606",514900,1272
1017,90606,"10722 Saragosa St, Whittier, CA 90606",499679,1390
1018,90606,"7218 Cully Ave, Whittier, CA 90606",628000,1514
1024,90606,"10121 Obregon St, Whittier, CA 90606",502000,1372
1025,90631,"754 Stone Harbor Cir UNIT 8, La Habra, CA 90631",180000,1166
1026,90631,"9372 Canfield Dr, La Habra, CA 90631",550000,1452
1027,90631,"420 N Dexford Dr, La Habra, CA 90631",600000,1200
1029,90631,"310 S Hillcrest St, La Habra, CA 90631",479000,978
1030,90631,"1001 W Lambert Rd SPC 78, La Habra, CA 90631",125000,1440
1031,90631,"220 Las Lomas Dr, La Habra, CA 90631",625000,1620
1032,90631,"941 W Country Vw, La Habra, CA 90631",519000,1439
1033,90631,"1001 W Lambert Rd SPC 270, La Habra, CA 90631",55000,1350
1035,90631,"1760 S Runyan St, La Habra, CA 90631",1340000,3629
1036,90631,"2460 Sidon Ave, La Habra, CA 90631",610000,1189
1037,90631,"1640 S Runyan St, La Habra, CA 90631",1490000,3629
1040,90631,"1635 W Lambert Rd # 11A, La Habra, CA 90631",399900,1142
1041,90631,"1420 W Lambert Rd UNIT 408, La Habra, CA 90631",319000,868
1042,90631,"1372 El Terraza Dr, La Habra Heights, CA 90631",1785000,5888
1043,90631,"132 Madelena Dr, La Habra Heights, CA 90631",759000,1480
1045,90631,"521 E 2nd Ave, La Habra, CA 90631",550000,1200
1046,90631,"849 Picaacho Dr, La Habra Heights, CA 90631",1800000,870
1047,90631,"1350 W Lambert Rd, La Habra, CA 90631",305000,662
1048,90631,"1120 Buena Vista Ave, La Habra, CA 90631",615860,1442
1049,90631,"1640 Brookdale Ave, La Habra, CA 90631",885000,3007
1050,90631,"1004 Picaacho Dr, La Habra Heights, CA 90631",899000,2262
1051,90631,"2541 Wilshire Ave, La Habra, CA 90631",759900,2702
1053,90631,"761 E Pinehurst Ave, La Habra, CA 90631",599888,1191
1054,90631,"222 S Hillcrest St, La Habra, CA 90631",555000,1404
1056,90631,"215 Kensington Ln, La Habra, CA 90631",479000,1404
1057,90631,"1421 Hillandale Ave # 5, La Habra, CA 90631",399900,1188
1060,90631,"1152 Picaacho Dr, La Habra Heights, CA 90631",1990000,4751
1063,90631,"2031 W Snead St, La Habra, CA 90631",1320000,3489
1064,90631,"328 Grace Ave, La Habra, CA 90631",655000,1600
1065,90638,"15902 Alta Vista Dr UNIT E, La Mirada, CA 90638",421000,1123
1066,90638,"14531 Alicante Rd, La Mirada, CA 90638",610000,1176
1067,90638,"14730 Florita Rd, La Mirada, CA 90638",584410,1352
1068,90638,"14605 Cortina Dr, La Mirada, CA 90638",649900,1718
1071,90638,"14039 Lake Side Dr # 129, La Mirada, CA 90638",185000,1536
1072,90638,"14025 Lake View Dr # 6, La Mirada, CA 90638",160000,1440
1073,90638,"15351 Alondra Blvd, La Mirada, CA 90638",598888,1320
1075,90638,"13012 San Jacinto St, La Mirada, CA 90638",899900,2526
1079,90638,"14828 Valeda Dr, La Mirada, CA 90638",764900,1959
1081,90638,"15322 San Bruno Dr, La Mirada, CA 90638",549900,1176
1082,90638,"15237 Santa Gertrudes Ave # U104, La Mirada, CA 90638",229900,474
1084,90638,"13501 Avenida Santa Tecla # 211A, La Mirada, CA 90638",440000,1067
1085,90638,"15002 Olive Ln, La Mirada, CA 90638",699000,1790
1086,90638,"14041 Ratliffe St, La Mirada, CA 90638",695000,2190
1087,90638,"12914 Lake Forest Way, La Mirada, CA 90638",127500,1440
1088,90638,"16388 Creekside Pl, La Mirada, CA 90638",725000,1706
1089,90638,"14778 Fairvilla Dr, La Mirada, CA 90638",729000,1895
1091,90638,"13008 Woodridge Ave, La Mirada, CA 90638",525000,1112
1092,90638,"12016 Los Coyotes Ave, La Mirada, CA 90638",568390,1368
1093,90638,"15253 Campina Ln, La Mirada, CA 90638",1500000,4148
1094,90638,"13026 Bona Vista Ln, La Mirada, CA 90638",533947,1125
1100,90638,"14047 Lake Glen Dr, La Mirada, CA 90638",129999,1488
1101,90638,"15236 Las Flores Ave, La Mirada, CA 90638",850000,2646
1104,90638,"12408 La Pomelo Rd, La Mirada, CA 90638",1460000,4216
1105,90650,"10929 Kenney St, Norwalk, CA 90650",555000,1421
1106,90650,"16323 Graystone Ave, Norwalk, CA 90650",645000,1664
1107,90650,"11902 Dalwood Ave, Norwalk, CA 90650",455000,1103
1108,90650,"15416 Longworth Ave, Norwalk, CA 90650",574900,1088
1109,90650,"14544 Dalwood Ave, Norwalk, CA 90650",630000,1980
1110,90650,"13513 Stanstead Ave, Norwalk, CA 90650",569000,1641
1111,90650,"13211 Silverbow Ave, Norwalk, CA 90650",469990,744
1112,90650,"11426 Adonis Ave, Norwalk, CA 90650",489500,768
1113,90650,"11838 Cheshire St, Norwalk, CA 90650",759900,2546
1114,90650,"11964 Nava St, Norwalk, CA 90650",465500,909
1115,90650,"11469 Mclaren St, Norwalk, CA 90650",499000,1084
1116,90650,"12020 Allard St, Norwalk, CA 90650",495000,1098
1117,90650,"11113 Barnwall St, Norwalk, CA 90650",489900,1579
1118,90650,"12003 Lowemont St, Norwalk, CA 90650",420000,875
1119,90650,"11101 Imperial Hwy SPC 94, Norwalk, CA 90650",107500,940
1120,90650,"11850 Nava St, Norwalk, CA 90650",560000,1209
1121,90650,"10604 Leeds St, Norwalk, CA 90650",599900,1719
1122,90650,"11728 Studebaker Rd, Norwalk, CA 90650",539950,1038
1123,90650,"12011 Pluton St, Norwalk, CA 90650",568000,1454
1124,90650,"15118 Flatbush Ave, Norwalk, CA 90650",595000,1527
1127,90650,"11003 Ferina St, Norwalk, CA 90650",539900,1099
1128,90650,"13939 Maidstone Ave, Norwalk, CA 90650",405000,768
1131,90650,"12006 Cheshire St, Norwalk, CA 90650",550000,1875
1133,90650,"13906 Halcourt Ave, Norwalk, CA 90650",638888,2438
1134,90650,"11979 Olive St, Norwalk, CA 90650",499339,1344
1135,90650,"12149 Nava St, Norwalk, CA 90650",379900,761
1138,90650,"11409 Benfield Ave, Norwalk, CA 90650",549900,1556
1139,90650,"11862 Pantheon St, Norwalk, CA 90650",619900,1650
1140,90650,"15111 Domart Ave, Norwalk, CA 90650",749500,2034
1142,90650,"11864 Hayford St, Norwalk, CA 90650",359000,564
1145,90640,"1701 Firvale Ave # 58, Montebello, CA 90640",375000,900
1146,90640,"737 Agajanian Way, Montebello, CA 90640",599999,1640
1147,90640,"836 W Cleveland Ave, Montebello, CA 90640",565000,1704
1149,90640,"1725 Neil Armstrong St UNIT 205, Montebello, CA 90640",320000,926
1150,90640,"1143 N Villa St, Montebello, CA 90640",745000,2170
1151,90640,"506 N 18th St, Montebello, CA 90640",595000,1466
1153,90640,"157 Ellingbrook Dr, Montebello, CA 90640",599000,1341
1154,90640,"632 Carmelita Pl, Montebello, CA 90640",569900,1497
1155,90640,"121 S Bluff Rd, Montebello, CA 90640",1080000,2625
1156,90640,"536 N 20th St, Montebello, CA 90640",402925,1225
1157,90640,"1248 S Greenwood Ave, Montebello, CA 90640",1475000,4665
1158,90640,"1328 Carob Way, Montebello, CA 90640",737500,1864
1159,90640,"700 Rio Del Sol Ave, Montebello, CA 90640",660000,1656
1160,90640,"1791 Neil Armstrong St APT 206, Montebello, CA 90640",355000,941
1161,90640,"252 S 7th St, Montebello, CA 90640",1050000,2305
1162,90640,"1601 W Lincoln Ave, Montebello, CA 90640",749000,1948
1163,90640,"1661 Neil Armstrong St APT 250, Montebello, CA 90640",288850,733
1164,90640,"1705 Neil Armstrong St UNIT 113, Montebello, CA 90640",330000,970
1165,90640,"909 W Oakwood St # 7, Montebello, CA 90640",499000,1600
1166,90640,"909 W Oakwood St # 5, Montebello, CA 90640",499000,1600
1167,90640,"909 W Oakwood St # 8, Montebello, CA 90640",499000,1600
1168,90640,"1318 W Colegrove Ave, Montebello, CA 90640",527250,1266
1169,90640,"909 W Oakwood St # 4, Montebello, CA 90640",499000,1600
1170,90640,"1428 Beach St SPC 21, Montebello, CA 90640",56000,628
1171,90640,"203 Ridge Terrace Ln, Montebello, CA 90640",419900,1339
1176,90640,"630 13 S Maple # 13, Montebello, CA 90640",69900,850
1177,90640,"1630 Neil Armstrong St UNIT 201, Montebello, CA 90640",199999,455
1180,90640,"417 E Los Amigos Ave, Montebello, CA 90640",699000,1739
1181,90640,"1721 Neil Armstrong St APT 111, Montebello, CA 90640",329900,970
1182,90640,"101 E Balanda Dr, Montebello, CA 90640",650000,1697
1183,90640,"859 S Greenwood Ave, Montebello, CA 90640",525000,2437
1185,90660,"4719 Oak St, Pico Rivera, CA 90660",465000,1156
1186,90660,"9608 Wampler St, Pico Rivera, CA 90660",495000,1128
1187,90660,"4290 Rosemead Blvd # 26, Pico Rivera, CA 90660",300000,986
1188,90660,"9502 Haney St, Pico Rivera, CA 90660",650000,1586
1189,90660,"8527 Sheridell Ave, Pico Rivera, CA 90660",549000,1208
1190,90660,"4812 Fir St, Pico Rivera, CA 90660",459000,1200
1191,90660,"7240 Bequette Ave, Pico Rivera, CA 90660",485000,1000
1192,90660,"8939 Gallatin Rd UNIT 121, Pico Rivera, CA 90660",398000,1339
1193,90660,"6161 Manzanar Ave, Pico Rivera, CA 90660",615000,1880
1194,90660,"9467 Van Aken St, Pico Rivera, CA 90660",965000,4560
1195,90660,"8223 Lowman Ave, Pico Rivera, CA 90660",539999,1218
1196,90660,"4435 Durfee Ave, Pico Rivera, CA 90660",654790,2153
1197,90660,"4928 Lindsey Ave, Pico Rivera, CA 90660",570000,2036
1198,90660,"9731 Aero Dr, Pico Rivera, CA 90660",535000,1242
1200,90660,"9736 Aero Dr, Pico Rivera, CA 90660",570000,1667
1201,90660,"9712 Maxine St, Pico Rivera, CA 90660",535000,1005
1202,90660,"6315 Cord Ave, Pico Rivera, CA 90660",585000,1472
1203,90660,"8203 Rosemead Blvd, Pico Rivera, CA 90660",399000,1407
1204,90660,"8509 Beverly Blvd SPC 50, Pico Rivera, CA 90660",100000,1200
1207,90660,"9516 Poinciana St, Pico Rivera, CA 90660",550000,1154
1210,90660,"4632 Walnut Ave, Pico Rivera, CA 90660",1970000,4452
1212,90660,"8202 Rosemead Blvd, Pico Rivera, CA 90660",3995000,12336
1215,90660,"7805 Bennington Ave, Norwalk, CA 90660",183958,1035
1219,90660,"8707 Cord Ave, Pico Rivera, CA 90660",350000,1027
1225,90670,"9452 Pioneer Blvd, Santa Fe Springs, CA 90670",569000,1682
1226,90670,"9861 Alburtis Ave UNIT 25, Santa Fe Springs, CA",650000,2149
1229,90670,"9828 Jersey Ave UNIT 22, Santa Fe Springs, CA",580000,1547
1230,90670,"9203 Pioneer Blvd, Santa Fe Springs, CA 90670",475000,1555
1231,90670,"9810 Jersey Ave UNIT 17, Santa Fe Springs, CA",580000,1676
1233,90670,"10329 Gridley Rd, Santa Fe Springs, CA 90670",620000,1843
1235,90670,"12147 Lakeland Rd SPACE 20, Santa Fe Springs, CA 90670",75000,840
1241,90701,"18629 Arline Ave, Artesia, CA 90701",600000,992
1242,90701,"17888 Alburtis Ave APT B115, Artesia, CA 90701",488000,1040
1243,90701,"11900 166th St, Artesia, CA 90701",369900,576
1244,90701,"19127 Pioneer Blvd SPC 88, Artesia, CA 90701",200000,1851
1245,90701,"11858 166th St, Artesia, CA 90701",350000,576
1246,90701,"17424 Elaine Ave, Artesia, CA 90701",650000,1442
1247,90701,"17721 Norwalk Blvd UNIT 18, Artesia, CA 90701",519000,1478
1248,90701,"18318 Clarkdale Ave, Artesia, CA 90701",595000,1209
1252,90701,"0 Roseton Ave, Artesia, CA 90701",849900,100
1254,90701,"17616 Thornlake Ave, Artesia, CA 90701",717900,1210
1255,90701,"11846 168th St, Artesia, CA 90701",422500,1112
1256,90701,"19127 Pioneer Blvd SPC 29, Artesia, CA 90701",120000,1344
1258,90701,"11829 Arkansas St, Artesia, CA 90701",129000,2674
1259,90701,"19127 Pioneer Blvd SPC 9, Artesia, CA 90701",125000,1368
1260,90701,"19127 Pioneer Blvd SPC 53, Artesia, CA 90701",169888,1515
1261,90701,"19127 Pioneer Blvd SPC 88A, Artesia, CA 90701",165000,1593
1262,90704,"67 Camino De Flores APT 18, Avalon, CA 90704",699000,860
1263,90704,"54 Playa Azul, Avalon, CA 90704",665000,990
1264,90704,"6 Camino De Flores # 47, Avalon, CA 90704",775000,1257
1265,90704,"360 Eucalyptus Ave, Avalon, CA 90704",849000,2079
1266,90704,"341 Camino Del Monte, Avalon, CA 90704",1987500,4020
1268,90704,"232 Catalina Ave, Avalon, CA 90704",2750000,2231
1269,90704,"203 Mar De Cortez, Avalon, CA 90704",699000,1400
1272,90704,"205 Mar De Cortez, Avalon, CA 90704",950000,7697
1273,90704,"204 Mar De Cortez, Avalon, CA",3795000,6240
1274,90704,"208 Mar De Cortez, Avalon, CA",3995000,6288
1275,90704,"227 Beacon St APT A, Avalon, CA 90704",995000,1660
1276,90704,"27 Cabrillo Dr, Avalon, CA 90704",849000,1726
1277,90704,"315 Camino Del Monte, Avalon, CA 90704",1949000,3064
1278,90704,"0 E Whittley, Avalon, CA 90704",375000,3258
1279,90704,"318 A Metropole, Avalon, CA 90704",595000,864
1280,90704,"6 Cabrillo Dr, Avalon, CA 90704",999900,2948
1283,90704,"332 Clemente Ave, Avalon, CA 90704",2200000,5439
1284,90704,"381 E Whittley Ave, Avalon, CA 90704",1100000,2148
1285,90704,"342 Claressa Ave, Avalon, CA 90704",599000,873
1286,90704,"346 Metropole Ave, Avalon, CA 90704",4500000,9718
1287,90704,"333 Marilla Ave, Avalon, CA 90704",995000,1272
1288,90704,"74 Gaviota, Avalon, CA 90704",1895000,1792
1289,90703,"16716 Dory Cir, Cerritos, CA 90703",599900,1460
1290,90703,"12426 Rancho Vista Dr, Cerritos, CA 90703",389000,904
1291,90703,"17215 Michaels Ave, Cerritos, CA 90703",858000,2410
1292,90703,"18217 Hoffman Ave, Cerritos, CA 90703",778888,2311
1293,90703,"13524 Village Dr, Cerritos, CA 90703",348000,584
1294,90703,"16603 Monte Cristo Ave, Cerritos, CA 90703",789000,1534
1295,90703,"12440 Rancho Vista Dr, Cerritos, CA 90703",399900,867
1296,90703,"16840 Sierra Vista Way, Cerritos, CA 90703",389000,867
1297,90703,"10720 Ashworth Cir, Cerritos, CA 90703",769900,2102
1298,90703,"19116 Vickie Ave, Cerritos, CA 90703",1049990,2486
1299,90703,"16811 Maurice Ct, Cerritos, CA 90703",950000,2607
1300,90703,"19102 Crossdale Ave, Cerritos, CA 90703",989000,2888
1303,90703,"16029 Butterfield Ln, Cerritos, CA 90703",569000,1800
1305,90703,"19618 Nancy Cir, Cerritos, CA 90703",775000,2289
1308,90703,"12750 Alchester St, Cerritos, CA 90703",1488000,2562
1310,90703,"11208 Lucas St, Cerritos, CA 90703",799999,2607
1311,90703,"17738 Palo Verde Ave, Cerritos, CA 90703",445000,1145
1312,90703,"13757 Oak Crest Dr, Cerritos, CA 90703",925000,2520
1316,90703,"13436 Naoma Ln, Cerritos, CA 90703",543587,1102
1318,90703,"10724 Droxford St UNIT 4, Cerritos, CA 90703",409999,878
1321,90703,"16712 Cedarwood Cir, Cerritos, CA 90703",380000,867
1322,90703,"17329 Vickie Ave, Cerritos, CA 90703",740000,1454
1327,90706,"9628 Beverly St, Bellflower, CA 90706",2550000,8913
1328,90706,"10473 Molette St, Bellflower, CA 90706",595000,1547
1329,90706,"10123 Maple St, Bellflower, CA 90706",819000,3098
1330,90706,"9956 Artesia Blvd UNIT 904, Bellflower, CA",554990,1683
1332,90706,"9918 Cedar St, Bellflower, CA 90706",340000,800
1333,90706,"15724 Stevens Ave, Bellflower, CA 90706",480000,774
1334,90706,"13739 Hanwell Ave, Bellflower, CA 90706",619000,1234
1335,90706,"10318 Ponderosa St, Bellflower, CA 90706",779000,2162
1336,90706,"10123 1/5 Washington St, Bellflower, CA 90706",775000,2377
1337,90706,"9215 Rosser St, Bellflower, CA 90706",620000,1609
1338,90706,"9051 Dalberg St, Bellflower, CA 90706",560000,1254
1339,90706,"15717 Woodruff Ave SPC 25, Bellflower, CA 90706",125000,1200
1340,90706,"8708 Cedar St, Bellflower, CA 90706",739900,2501
1341,90706,"10405 Park St, Bellflower, CA 90706",849950,2356
1342,90706,"17820 Lakewood Blvd SPC 12, Bellflower, CA 90706",89900,880
1343,90706,"9517 Beach St UNIT E, Bellflower, CA 90706",445000,1346
1344,90706,"8802 Belmont St, Bellflower, CA 90706",539000,892
1345,90706,"8811 Park St SPC 106, Bellflower, CA 90706",89999,720
1346,90706,"9139 Ramona St UNIT 8, Bellflower, CA 90706",405000,1228
1349,90706,"17632 Ardmore Ave, Bellflower, CA 90706",800000,2478
1350,90706,"15522 Blaine Ave, Bellflower, CA 90706",829123,2851
1351,90706,"14721 Blaine Ave, Bellflower, CA 90706",749000,1059
1353,90706,"14056 Fidler Ave, Bellflower, CA 90706",535000,1280
1355,90706,"9108 Walnut St, Bellflower, CA 90706",475000,1515
1356,90706,"8524 Park St, Bellflower, CA 90706",548500,8677
1358,90706,"9256 Harvard St, Bellflower, CA 90706",510000,1153
1359,90706,"9284 Palm St, Bellflower, CA 90706",410000,1267
1360,90706,"17632 Regency Cir, Bellflower, CA 90706",432500,1189
1361,90706,"17441 Virginia Ave UNIT E, Bellflower, CA 90706",385000,1174
1362,90706,"17809 Canehill Ave, Bellflower, CA 90706",659000,1738
1365,90706,"9616 Rose St, Bellflower, CA 90706",420000,10288
1366,90706,"8832 Cedar St # 5, Bellflower, CA 90706",405000,1121
1367,90710,"26117 Frampton Ave APT C, Los Angeles, CA 90710",405000,1008
1368,90710,"1152 Oakfair Ln, Harbor City, CA 90710",799000,2082
1369,90710,"1065 Lomita Blvd SPC 141, Harbor City, CA 90710",275000,1620
1370,90710,"1681 256th St, Harbor City, CA 90710",525000,780
1371,90710,"1641 235th St UNIT C, Los Angeles, CA 90710",415000,1075
1373,90710,"23562 Western Ave UNIT D, Los Angeles, CA 90710",349950,988
1374,90710,"1065 Lomita Blvd SPC 182, Harbor City, CA 90710",199000,1620
1375,90710,"26219 Ozone Ave, Harbor City, CA 90710",735000,1073
1376,90710,"1412 255th St, Harbor City, CA 90710",750000,3190
1377,90710,"24815 Normandie Ave SPC 99, Harbor City, CA 90710",107000,1224
1378,90710,"26039 Frampton Ave # 8, Harbor City, CA 90710",629000,1830
1379,90710,"25481 Dodge Ave APT 24, Los Angeles, CA 90710",549000,1780
1380,90710,"24815 Normandie Ave SPC 17, Harbor City, CA 90710",127500,960
1381,90710,"24832 Frampton Ave, Harbor City, CA 90710",580000,1842
1382,90710,"26404 Vermont Ave UNIT 18, Harbor City, CA 90710",549999,1710
1383,90710,"1065 Lomita Blvd SPC 462, Harbor City, CA 90710",159900,1664
1384,90710,"25419 Bayside Pl, Harbor City, CA 90710",589000,1633
1385,90710,"1065 Lomita Blvd SPC 233, Harbor City, CA 90710",119000,1100
1386,90710,"1065 Lomita Blvd SPC 153, Harbor City, CA 90710",150000,1570
1388,90710,"1529 253rd St, Harbor City, CA 90710",610000,2290
1389,90710,"1117 254th St, Harbor City, CA 90710",539999,1062
1390,90710,"26200 Frampton Ave SPC 67, Harbor City, CA 90710",147000,960
1391,90710,"1437 Lomita Blvd APT 317, Los Angeles, CA 90710",539000,1670
1392,90710,"23700 Pasatiempo Ln, Harbor City, CA 90710",849000,2082
1393,90710,"1065 Lomita Blvd SPC 87, Harbor City, CA 90710",124000,1296
1394,90710,"1065 Lomita Blvd, Harbor City, CA 90710",139000,816
1395,90710,"1436 257th St UNIT 203, Los Angeles, CA 90710",425000,1140
1396,90710,"1136 253rd St, Harbor City, CA 90710",799000,2436
1398,90710,"760 Lomita Blvd SPC 59, Harbor City, CA 90710",149900,1440
1399,90710,"1065 Lomita Blvd SPC 28, Harbor City, CA 90710",120000,1200
1401,90710,"1065 Lomita Blvd SPC 251, Harbor City, CA 90710",99500,1152
1402,90710,"25420 Dodge Ave, Harbor City, CA 90710",389888,903
1403,90710,"1540 260th St, Harbor City, CA 90710",3200000,11557
1404,90710,"26200 Frampton Ave SPC 16, Harbor City, CA 90710",124900,1152
1405,90710,"23342 Western Ave UNIT A, Los Angeles, CA 90710",449000,1027
1406,90710,"1626 259th Pl, Harbor City, CA 90710",899000,1165
1407,90713,"6312 Arbor Rd, Lakewood, CA 90713",765000,1800
1408,90713,"6767 Nixon St, Lakewood, CA 90713",725000,1526
1409,90713,"5239 Bellflower Blvd, Lakewood, CA 90713",585000,1068
1410,90713,"4812 Petaluma Ave, Lakewood, CA 90713",897000,2241
1411,90713,"4519 Dunrobin Ave, Lakewood, CA 90713",635000,1076
1412,90713,"4303 Josie Ave, Lakewood, CA 90713",677000,1961
1413,90713,"6956 Seaborn St, Lakewood, CA 90713",649900,1944
1414,90713,"5202 Carfax Ave, Lakewood, CA 90713",689000,1633
1415,90713,"6008 Turnergrove Dr, Lakewood, CA 90713",619888,1367
1416,90713,"6023 Deerford St, Lakewood, CA 90713",693000,1543
1417,90713,"4449 Shadeway Rd, Lakewood, CA 90713",699000,1891
1418,90713,"5847 Dashwood St, Lakewood, CA 90713",635000,1392
1428,90713,"6132 Bigelow St, Lakewood, CA 90713",709900,1859
1436,90712,"4241 Clubhouse Dr, Lakewood, CA 90712",1300000,3462
1437,90712,"5133 Bixler Ave, Lakewood, CA 90712",699000,1357
1438,90712,"4229 Clubhouse Dr, Lakewood, CA 90712",929000,2419
1439,90712,"5795 Acacia Ln, Lakewood, CA 90712",579900,1870
1440,90712,"5609 Sunfield Ave, Lakewood, CA 90712",624900,1402
1441,90712,"5144 Meadow Wood Ave, Lakewood, CA 90712",772000,2439
1442,90712,"4343 Vangold Ave, Lakewood, CA 90712",640000,1219
1443,90712,"3331 Yearling St, Lakewood, CA 90712",590000,1165
1444,90712,"6012 Graywood Ave, Lakewood, CA 90712",550000,1208
1445,90712,"6156 Autry Ave, Lakewood, CA 90712",689000,1580
1446,90712,"2827 Del Amo Blvd, Lakewood, CA 90712",635000,1362
1447,90712,"2513 Eckleson St, Lakewood, CA 90712",590691,1214
1454,90712,"4657 Lakewood Blvd, Lakewood, CA 90712",599900,1210
1456,90712,"4354 Vangold Ave, Lakewood, CA 90712",633000,1572
1457,90712,"5263 Deeboyar Ave, Lakewood, CA 90712",619999,1371
1460,90712,"5772 Acacia Ln, Lakewood, CA 90712",565000,1870
1461,90712,"5721 Acacia Lane, Lakewood, CA 90712",579900,1870
1463,90712,"6123 Castana Ave, Lakewood, CA 90712",572500,1128
1471,90712,"4370 Clubhouse Dr, Lakewood, CA 90712",834860,2002
1474,90715,"20319 Belshire Ave, Lakewood, CA 90715",799900,2289
1475,90715,"20003 Jersey Ave, Lakewood, CA 90715",585000,1302
1476,90715,"12750 Centralia St UNIT 103, Lakewood, CA 90715",305000,844
1477,90715,"11631 206th St, Lakewood, CA 90715",449000,720
1479,90715,"12750 Centralia St UNIT 145, Lakewood, CA 90715",390000,984
1481,90715,"20927 Ely Ave, Lakewood, CA 90715",635000,1554
1483,90715,"20932 Wilder Ave, Lakewood, CA 90715",799999,2235
1485,90715,"11921 209th St, Lakewood, CA 90715",499000,1085
1488,90715,"20756 Arline Ave, Lakewood, CA 90715",470000,1273
1489,90715,"20806 Gridley Rd SPC 3, Lakewood, CA 90715",185000,1040
1491,90715,"20534 Harvest Ave, Lakewood, CA 90715",700000,1711
1493,90715,"12603 Walcroft St, Lakewood, CA 90715",711000,2235
1495,90715,"12121 Centralia St UNIT 111, Lakewood, CA 90715",295000,731
1497,90715,"20021 Flallon Ave, Lakewood, CA 90715",499999,1050
1500,90715,"12125 Schick Ln, Lakewood, CA 90715",560900,1922
1501,90717,"2440 Esther View Dr, Lomita, CA 90717",750000,1728
1502,90717,"26002 Pennsylvania Ave # 7, Lomita, CA 90717",619000,1499
1503,90717,"24114 Eshelman Ave, Lomita, CA 90717",899900,2803
1504,90717,"25116 Cypress St, Lomita, CA 90717",1095000,3058
1505,90717,"2331 255th St, Lomita, CA 90717",829000,1834
1506,90717,"25904 Hillworth Ave, Lomita, CA 90717",749000,1634
1507,90717,"26349 Hillcrest Ave, Lomita, CA 90717",769000,2080
1508,90717,"2254 250th St, Lomita, CA 90717",1299000,1694
1509,90717,"25921 Oak St UNIT 104, Lomita, CA 90717",355000,1020
1511,90717,"24725 Pennsylvania Ave SPC A8, Lomita, CA 90717",79500,800
1514,90717,"25837 Oak St UNIT 114, Lomita, CA 90717",523000,1318
1515,90717,"26334 Western Ave, Lomita, CA 90717",629000,1500
1517,90717,"2355 Lomita Blvd SPC 21, Lomita, CA 90717",54500,470
1518,90717,"25312 Narbonne Ave, Lomita, CA 90717",950000,1844
1519,90717,"25316 Narbonne Ave, Lomita, CA 90717",950000,3500
1522,90716,"12256 211th St, Hawaiian Gardens, CA 90716",525000,953
1523,90716,"21302 Norwalk Blvd, Hawaiian Gardens, CA 90716",625000,1997
1524,90716,"21931 Clarkdale Ave, Hawaiian Gardens, CA 90716",750000,2292
1525,90716,"21606 Belshire Ave APT 6, Hawaiian Gardens, CA 90716",299000,960
1526,90716,"21315 Norwalk Blvd APT 75, Hawaiian Gardens, CA 90716",315000,800
1527,90716,"12550 Carson St SPC 75, Hawaiian Gardens, CA 90716",108500,800
1528,90716,"21825 Belshire Ave UNIT 8, Hawaiian Gardens, CA 90716",295000,801
1529,90716,"21301 Norwalk Blvd APT 93, Hawaiian Gardens, CA 90716",289000,800
1530,90716,"12223 Brittain St, Hawaiian Gardens, CA 90716",679995,1893
1531,90716,"22318 Horst Ave, Hawaiian Gardens, CA 90716",345000,741
1535,90716,"21904 Joliet Ave, Hawaiian Gardens, CA 90716",1100000,2167
1539,90731,"1241 W 26th St, San Pedro, CA 90731",650000,951
1540,90731,"835 W Sepulveda St APT C, Los Angeles, CA 90731",370000,1117
1541,90731,"421 W Elberon Ave, San Pedro, CA 90731",549000,1376
1542,90731,"415 W Elberon Ave, San Pedro, CA 90731",999000,703
1543,90731,"969 W Oliver St, San Pedro, CA 90731",649900,1752
1544,90731,"2331 S Cabrillo Ave # 1, San Pedro, CA 90731",659000,1785
1545,90731,"737 W 11th St, Los Angeles, CA 90731",675000,1568
1552,90731,"2017 S Gaffey St, San Pedro, CA 90731",549900,1688
1554,90731,"285 W 6th St APT 506, Los Angeles, CA 90731",335900,750
1556,90731,"3317 S Denison Ave, San Pedro, CA 90731",558900,910
1557,90731,"3462 Almeria St, San Pedro, CA 90731",1099000,1672
1558,90731,"765 W 26th St UNIT 403, Los Angeles, CA 90731",525000,1471
1559,90731,"841 W 24th St, San Pedro, CA 90731",712000,1346
1560,90731,"1284 W 9th St, San Pedro, CA 90731",629000,1208
1562,90731,"2424 S Gaffey St APT 105, Los Angeles, CA 90731",378000,795
1564,90731,"772 W 21st St, Los Angeles, CA 90731",1095000,3300
1565,90731,"220 W Santa Cruz St, San Pedro, CA 90731",699000,2586
1566,90731,"911 W 11th St, San Pedro, CA 90731",1250000,6374
1567,90731,"783 Gatun St UNIT 401, Los Angeles, CA 90731",759000,1972
1568,90731,"616 W Ofarrell St, San Pedro, CA 90731",1130000,2539
